,India,European Union,United States
2021-05-21,3.0348571428571427,2.419714285714286,1.6878571428571427
2021-05-22,3.000142857142857,2.3522857142857143,1.6868571428571428
2021-05-23,3.0362857142857145,2.314714285714286,1.6527142857142858
2021-05-24,2.951571428571429,2.1695714285714285,1.6742857142857144
2021-05-25,2.9130000000000003,2.100857142857143,1.615142857142857
2021-05-26,2.910285714285714,2.0424285714285717,1.746
2021-05-27,2.8534285714285716,1.9545714285714286,2.041714285714286
2021-05-28,2.793714285714286,1.8771428571428572,2.0184285714285712
2021-05-29,2.7645714285714287,1.8022857142857143,1.9477142857142857
2021-05-30,2.6272857142857142,1.7525714285714287,1.9205714285714284
2021-05-31,2.553142857142857,1.7798571428571428,1.794142857142857
2021-06-01,2.4548571428571426,1.621,1.8011428571428572
2021-06-02,2.3554285714285714,1.4655714285714285,1.6198571428571429
2021-06-03,2.2574285714285716,1.407714285714286,1.2991428571428574
2021-06-04,2.232857142857143,1.3874285714285715,1.2844285714285715
2021-06-05,2.1518571428571427,1.3701428571428573,1.3059999999999998
2021-06-06,2.079285714285714,1.3655714285714284,1.3220000000000003
2021-06-07,2.009714285714286,1.3225714285714287,1.3932857142857142
2021-06-08,1.9074285714285715,1.3694285714285714,1.2602857142857142
2021-06-09,1.834,1.3877142857142857,1.2137142857142857
2021-06-10,2.3164285714285713,1.3957142857142857,1.1334285714285715
2021-06-11,2.380857142857143,1.3562857142857143,1.187
2021-06-12,2.4455714285714287,1.31,1.1485714285714288
2021-06-13,2.600142857142857,1.2612857142857143,1.1234285714285714
2021-06-14,2.6625714285714284,1.2105714285714286,1.0638571428571428
2021-06-15,2.696,1.1068571428571428,1.054857142857143
2021-06-16,2.7117142857142857,1.0438571428571428,1.022857142857143
2021-06-17,2.1127142857142855,0.953,0.9594285714285714
2021-06-18,1.8688571428571428,0.9005714285714286,0.9374285714285715
2021-06-19,1.6895714285714285,0.8768571428571427,0.8852857142857143
2021-06-20,1.4314285714285713,0.8627142857142857,0.8745714285714286
2021-06-21,1.2701428571428572,0.8568571428571428,0.9155714285714286
2021-06-22,1.1475714285714285,0.7968571428571428,0.9177142857142856
2021-06-23,1.0431428571428571,0.772142857142857,0.9194285714285714
2021-06-24,1.0164285714285715,0.741,0.9448571428571428
2021-06-25,0.9684285714285714,0.7288571428571429,0.9008571428571429
2021-06-26,0.9361428571428572,0.7631428571428572,0.8904285714285715
2021-06-27,0.8897142857142857,0.7781428571428571,0.8844285714285715
2021-06-28,0.8627142857142857,0.7557142857142857,0.8317142857142856
2021-06-29,0.8067142857142857,0.812142857142857,0.8282857142857143
2021-06-30,0.774,0.8044285714285715,0.7712857142857142
2021-07-01,0.7247142857142856,0.7838571428571429,0.7539999999999999
2021-07-02,0.6787142857142856,0.7241428571428571,0.7427142857142857
2021-07-03,0.6472857142857142,0.6422857142857142,0.7134285714285714
2021-07-04,0.6208571428571429,0.6082857142857143,0.6957142857142857
2021-07-05,0.5842857142857143,0.6054285714285715,0.6508571428571427
2021-07-06,0.596,0.495,0.6594285714285714
2021-07-07,0.5765714285714286,0.4417142857142858,0.6788571428571428
2021-07-08,0.5825714285714286,0.4311428571428571,0.6594285714285714
2021-07-09,0.631,0.41185714285714287,0.6732857142857143
2021-07-10,0.6248571428571429,0.4005714285714285,0.6982857142857143
2021-07-11,0.625,0.3964285714285714,0.6957142857142857
2021-07-12,0.7768571428571429,0.36114285714285715,0.7798571428571428
2021-07-13,0.745,0.3492857142857143,0.7871428571428573
2021-07-14,0.7207142857142858,0.3178571428571429,0.8031428571428572
2021-07-15,0.6825714285714286,0.27199999999999996,0.8131428571428571
2021-07-16,0.6157142857142857,0.2601428571428571,0.7642857142857142
2021-07-17,0.5765714285714285,0.25242857142857145,0.7344285714285714
2021-07-18,0.5532857142857143,0.2572857142857143,0.7805714285714286
2021-07-19,0.3828571428571429,0.25600000000000006,0.7662857142857142
2021-07-20,0.7322857142857142,0.24285714285714285,0.7365714285714285
2021-07-21,0.7244285714285714,0.24728571428571433,0.7374285714285714
2021-07-22,0.7182857142857142,0.2571428571428572,0.7512857142857143
2021-07-23,0.6602857142857143,0.2548571428571429,0.8091428571428573
2021-07-24,0.7185714285714285,0.269,0.8285714285714285
2021-07-25,0.7098571428571427,0.26857142857142857,0.7944285714285714
2021-07-26,0.7141428571428571,0.2904285714285714,0.8204285714285715
